Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
Czech Republic,CZE,2007,128.36990600000001,83.626451,23.073623,17.459443,2.043081,0.303329,12.417492
Czech Republic,CZE,2008,122.912256,78.658338,22.887978,17.297588,1.9961490000000002,0.298041,11.842875
Czech Republic,CZE,2009,115.013223,73.285514,22.012917,16.315279999999998,1.566075,0.259449,11.036138000000001
Czech Republic,CZE,2010,117.482148,74.552782,21.15383,18.398426,1.469,0.266721,11.226466
Czech Republic,CZE,2011,115.18583600000001,73.74372199999999,20.917488,16.82475,1.6645310000000002,0.262402,10.973864
Czech Republic,CZE,2012,111.280674,70.74882099999999,20.432937,16.624004,1.51715,0.265973,10.587003
Czech Republic,CZE,2013,106.71139299999999,66.848675,19.786045,16.826179999999997,1.331788,0.201347,10.148924000000001
Czech Republic,CZE,2014,104.228848,64.879622,20.831922,15.112665,1.4827270000000001,0.2032,9.91034
Czech Republic,CZE,2015,104.995655,64.295744,21.350403,15.908707000000001,1.5581639999999999,0.192151,9.976974
Czech Republic,CZE,2016,106.65571899999999,64.708775,21.391061999999998,17.008725,1.697599,0.15879200000000002,10.131066
Czech Republic,CZE,2017,107.747749,64.285837,22.163491,17.7136,1.728266,0.127356,10.231187
Czech Republic,CZE,2018,106.337972,63.553489,22.372277,16.64164,1.867543,0.10403399999999999,10.09417
Czech Republic,CZE,2019,101.012964,57.447407,22.487223,17.361777,1.977237,0.08128099999999999,9.586619
Czech Republic,CZE,2020,91.853879,49.846815,21.129351,17.430785999999998,1.891029,0.052561000000000004,8.722275999999999
Czech Republic,CZE,2021,97.138329,51.777952,23.232264,18.681186999999998,1.891029,0.052561000000000004,9.241807000000001
Denmark,DNK,1983,50.167913,19.965135999999998,29.106816,0.029312,0.857801,0.208848,9.790137
Denmark,DNK,1984,50.856491999999996,21.366324,28.141548999999998,0.216192,0.8686,0.263827,9.93036
Denmark,DNK,1985,60.065327,28.003952,29.564815999999997,1.2860639999999999,0.9100469999999999,0.300448,11.732764999999999
Denmark,DNK,1986,58.907152,27.011008,28.348368,2.128784,1.063584,0.355408,11.506721
Denmark,DNK,1987,58.346474,27.465555,26.923352,2.7036919999999998,0.993763,0.26011100000000004,11.392436
Denmark,DNK,1988,55.112279,25.966768,24.816272,3.1693599999999997,0.8887430000000001,0.271136,10.751292999999999
Denmark,DNK,1989,48.808831,20.496416,23.398304,3.612704,1.0632469999999998,0.23815999999999998,9.507109
Denmark,DNK,1990,53.584858,24.005216,23.186911,4.350278,0.882403,0.34073000000000003,10.415702
Denmark,DNK,1991,64.200048,32.5699,24.286559,4.917326999999999,1.087816,0.649547,12.445910000000001
Denmark,DNK,1992,58.390817000000006,27.133132,23.621033999999998,5.167223,1.1934129999999998,0.67682,11.282227
Denmark,DNK,1993,60.637232999999995,28.451488,23.99778,5.85112,1.206093,0.582017,11.674983000000001
Denmark,DNK,1994,64.69811,30.577564000000002,25.164686,6.545929,1.1921959999999998,0.574908,12.409013
Denmark,DNK,1995,61.614373,25.600004000000002,26.024279,7.573575999999999,1.203777,0.453629,11.769256
Denmark,DNK,1996,74.868583,35.136786,28.364089,8.908522999999999,1.281947,0.497713,14.244384
Denmark,DNK,1997,65.46879200000001,26.150118,27.142490999999996,9.375380999999999,1.342881,0.697472,12.405543
Denmark,DNK,1998,61.237958,22.219104,26.393218,10.18622,1.38983,0.522783,11.55653
Denmark,DNK,1999,58.652423999999996,18.672010999999998,26.257871999999995,10.710962,1.354876,1.106327,11.025194
Denmark,DNK,2000,54.306121999999995,15.657394,25.365901,10.639992999999999,1.38526,0.72304,10.168438
Denmark,DNK,2001,55.896359,16.557831,25.60819,11.104576,1.387852,0.7704979999999999,10.426969999999999
Denmark,DNK,2002,55.553625,16.537388,25.319603,11.096408,1.4163,0.673801,10.328453999999999
Denmark,DNK,2003,60.645143999999995,22.573276,24.394479999999998,11.214438000000001,1.329911,0.669545,11.238168
Denmark,DNK,2004,55.099644999999995,17.281043,24.072277,11.153815,1.458926,0.751909,10.174272
Denmark,DNK,2005,51.534638,14.601613,23.885699,10.690007000000001,1.363377,0.547737,9.479704
Denmark,DNK,2006,59.487502,22.005606,24.230801,10.882060000000001,1.395466,0.5310189999999999,10.899411
Denmark,DNK,2007,54.709152,18.421879,24.168866,9.738138000000001,1.407086,0.543359,9.983928
Denmark,DNK,2008,51.256206,16.133723,23.316689,9.826361,1.154749,0.387207,9.314651
Denmark,DNK,2009,48.851236,15.784476999999999,22.295484,9.411788,0.764407,0.261499,8.83953
Denmark,DNK,2010,49.203676,15.351007999999998,21.945465,10.569317999999999,0.6722239999999999,0.352973,8.864171
Denmark,DNK,2011,44.248111,12.914962,20.915095,8.983264,0.8618049999999999,0.251864,7.935435000000001
Denmark,DNK,2012,39.870932,10.078159,19.9524,8.413963,0.8710829999999999,0.217234,7.118589999999999
Denmark,DNK,2013,41.772984,12.754866,19.574379999999998,7.939518,0.8670629999999999,0.24354699999999999,7.4258
Denmark,DNK,2014,37.577746999999995,10.143308,19.084692,6.816457000000001,0.887302,0.25035799999999997,6.6501600000000005
Denmark,DNK,2015,35.227979,7.242452,19.582271,6.911255000000001,0.931502,0.24714499999999998,6.204517
Denmark,DNK,2016,37.033259,8.413077000000001,19.862586999999998,7.014874000000001,1.0954549999999998,0.273043,6.489257
Denmark,DNK,2017,34.78027,6.252826,20.02929,6.682384,1.193741,0.241398,6.062149
Denmark,DNK,2018,34.724976,6.361589,20.089620999999998,6.478644999999999,1.159742,0.232564,6.021652
Denmark,DNK,2019,30.955444,3.5883809999999996,19.69881,6.016661,1.129199,0.194717,5.340941
Denmark,DNK,2020,28.282028999999998,3.142834,18.591155999999998,4.792077,1.226954,0.12626199999999999,4.85475
Denmark,DNK,2021,29.576956,4.376753,18.665928,4.778313,1.226954,0.12626199999999999,5.0522279999999995
Egypt,EGY,1969,19.664751000000003,1.260651,15.094826000000001,0.13559300000000002,1.784766,1.388915,0.578444
Egypt,EGY,1970,21.654010999999997,1.2272319999999999,16.587787,0.164852,1.820469,1.8536709999999998,0.622564
Egypt,EGY,1971,23.012404,0.9158540000000001,18.496593,0.16119,1.936765,1.502001,0.647216
Egypt,EGY,1972,25.474998,0.9378489999999999,21.303098000000002,0.135549,1.8895560000000002,1.2089459999999999,0.701196
Egypt,EGY,1973,23.761076,0.8976799999999999,19.426528,0.168544,1.788068,1.480256,0.6401020000000001
Egypt,EGY,1974,26.08914,1.542761,20.268429,0.08061900000000001,1.613849,2.583483,0.687817
Egypt,EGY,1975,31.059912,3.561408,23.11984,0.087936,1.769896,2.520832,0.801017
Egypt,EGY,1976,34.45045,2.282915,26.874633000000003,0.729214,1.6578279999999999,2.9058610000000002,0.868885
Egypt,EGY,1977,37.815065000000004,2.539152,29.572144,2.0958080000000003,1.603753,2.004208,0.931925
Egypt,EGY,1978,39.261006,1.989552,31.129344,3.07776,1.4741739999999999,1.590176,0.944305
Egypt,EGY,1979,42.889506,1.8173439999999998,33.107904,5.528976,1.449666,0.9856159999999999,1.006029
Egypt,EGY,1980,45.176028,1.8173439999999998,38.702832,3.07776,1.482828,0.095264,1.032629
Egypt,EGY,1981,50.902684,2.89456,42.597664,3.660336,1.7098200000000001,0.040304,1.133701
Egypt,EGY,1982,56.431167,3.220656,47.005456,4.081696,2.075727,0.047632,1.224405
Egypt,EGY,2012,213.733511,1.802688,93.025296,92.91904,20.971304999999997,5.015182,2.342532
Egypt,EGY,2013,211.418905,1.7001259999999998,94.63911,90.399788,20.210144,4.4697379999999995,2.264122
Egypt,EGY,2014,226.89933599999998,1.494912,117.713328,81.699872,20.759918,5.231307,2.373615
Egypt,EGY,2015,224.47972099999998,1.3446879999999999,112.02313600000001,84.151088,21.648474,5.312335,2.297083
Egypt,EGY,2016,239.385581,1.608496,114.87006399999999,94.82432,22.819754,5.2629470000000005,2.399037
Egypt,EGY,2017,260.110596,6.507264,119.036032,108.406768,21.769641,4.39089,2.55538
Egypt,EGY,2018,243.907869,13.0072,102.93641600000001,102.698256,21.002251,4.263746,2.3511290000000002
Egypt,EGY,2019,256.140175,10.123632,101.463488,120.519952,19.669416000000002,4.3636870000000005,2.425141
Egypt,EGY,2020,235.81977999999998,3.853963,90.365765,119.02884099999999,18.134635999999997,4.436574,2.194384
Egypt,EGY,2021,249.62415099999998,6.228362000000001,97.011732,126.313455,16.155578,3.915025,2.2846349999999997
Estonia,EST,1971,25.248327,18.048607,6.142492,0.634412,0.308201,0.11461500000000001,18.365171
Estonia,EST,1972,26.571408,18.742303,6.7213,0.6723100000000001,0.325061,0.11043399999999999,19.148867000000003
Estonia,EST,1973,27.700382,19.184997,7.316278,0.71988,0.34618899999999997,0.13303800000000002,19.788121
Estonia,EST,1974,28.762138,19.514901000000002,7.955455000000001,0.77435,0.369255,0.148178,20.368098
Estonia,EST,1975,30.241387,20.322989,8.500919999999999,0.854123,0.39698,0.166375,21.236273
Estonia,EST,1976,31.404336999999998,21.073087,8.79154,0.9483459999999999,0.40480700000000003,0.186557,21.879143
Estonia,EST,1977,32.471624,21.630607,9.195631,1.0272629999999998,0.41466400000000003,0.203459,22.438791000000002
Estonia,EST,1978,33.581720000000004,21.837471,10.013252,1.0940450000000002,0.41494899999999996,0.22200300000000003,23.019294
Estonia,EST,1979,33.857242,22.027123,10.133403999999999,1.1727969999999999,0.40263699999999997,0.12128199999999999,23.053214999999998
Estonia,EST,1980,35.19275,23.112951000000002,10.329941,1.218933,0.409775,0.12115,23.827458
Estonia,EST,1981,34.519861,21.768788,10.847793,1.357859,0.420342,0.125078,23.233682
Estonia,EST,1982,35.171721000000005,22.216495000000002,10.970599,1.4469450000000001,0.41234799999999994,0.125334,23.520351
Estonia,EST,1983,35.67498,22.403468,11.137636,1.577709,0.430904,0.12526199999999998,23.693065
Estonia,EST,1984,35.994132,22.63169,11.059978,1.735693,0.44128599999999996,0.125486,23.740889000000003
Estonia,EST,1985,38.825542999999996,25.380607,10.990468,1.875773,0.446975,0.13172,25.446324
Estonia,EST,1986,38.82411,25.817398,10.828775,1.597751,0.464925,0.11526099999999999,25.275734
Estonia,EST,1987,37.894729999999996,25.847133,9.564013000000001,1.902132,0.475739,0.10571300000000002,24.48445
Estonia,EST,1988,38.001675,25.445357,9.763075,2.074784,0.485966,0.23249299999999998,24.366514000000002
Estonia,EST,1989,38.932401,26.245767999999998,9.925871,2.041859,0.492192,0.22671100000000002,24.828592999999998
Estonia,EST,1990,36.922213,24.433410000000002,9.141815,2.7208259999999997,0.483038,9.7e-05,23.507242
Estonia,EST,1991,34.138628999999995,22.531384,8.213078,2.760954,0.478963,9.8e-05,21.805084
Estonia,EST,1992,24.422898,17.796046,4.637503,1.606691,0.315369,5.6999999999999996e-05,15.855101999999999
Estonia,EST,1993,19.439860999999997,13.588837,4.799075,0.803466,0.22811900000000002,2.8000000000000003e-05,12.921694
Estonia,EST,1994,20.046154,14.117759,4.45977,1.11947,0.33005500000000004,4.1e-05,13.583917999999999
Estonia,EST,1995,18.066413,12.915185000000001,3.494134,1.28909,0.347898,4.6e-05,12.435796
Estonia,EST,1996,19.042308,13.448292000000002,3.791132,1.4219620000000002,0.361466,5.1e-05,13.272954
Estonia,EST,1997,18.684563,13.190953,3.6808400000000003,1.393055,0.396068,5e-05,13.14435
Estonia,EST,1998,16.94219,11.499491,3.647447,1.334247,0.403515,4.7e-05,12.005971
Estonia,EST,1999,15.955205,10.920188000000001,3.325614,1.2960459999999998,0.361043,4.6e-05,11.368171
Estonia,EST,2000,15.500382,10.848638000000001,2.72906,1.503341,0.373718,5.3e-05,11.096455
Estonia,EST,2001,15.900310999999999,10.67863,3.181921,1.611393,0.379768,5.6999999999999996e-05,11.455597000000001
Estonia,EST,2002,15.383117000000002,10.381148,3.232211,1.359874,0.356321,4.8e-05,11.153329
Estonia,EST,2003,17.278976,12.168204,3.174117,1.546916,0.335282,5.5e-05,12.606318
Estonia,EST,2004,17.342298,12.011994,3.17358,1.741538,0.364802,6.2e-05,12.728479
Estonia,EST,2005,17.109785000000002,11.743136,3.204709,1.741067,0.372883,6.4e-05,12.630298
Estonia,EST,2006,16.454333,11.044037,3.21513,1.728618,0.413696,6.500000000000001e-05,12.21818
Estonia,EST,2007,19.966375,14.256835,3.322427,1.737002,0.596716,6.500000000000001e-05,14.8939
Estonia,EST,2008,17.890232,12.321859,3.237172,1.681875,0.602722,6.2e-05,13.380767
Estonia,EST,2009,14.440645000000002,10.019982,2.914425,1.223858,0.257,4.3e-05,10.820594
Estonia,EST,2010,19.002517,14.260449,3.0662220000000002,1.327925,0.310433,4.6e-05,14.271135999999998
Estonia,EST,2011,18.984222,14.181459,3.156393,1.190208,0.41611899999999996,4.1e-05,14.301497
Estonia,EST,2012,17.794826999999998,12.602224,3.241552,1.27492,0.40744400000000003,4.4e-05,13.453594
Estonia,EST,2013,19.697905,14.532069,3.253254,1.212138,0.39905,4.5e-05,14.945504000000001
Estonia,EST,2014,18.860397,14.071926000000001,3.293512,1.021995,0.42188400000000004,3.5e-05,14.347679000000001
Estonia,EST,2015,15.8469,11.263031,3.3969129999999996,0.915042,0.205612,3.1e-05,12.054018
Estonia,EST,2016,17.559353,12.752646,3.5037239999999996,1.051739,0.18518099999999998,3.6e-05,13.343724
Estonia,EST,2017,18.762487,13.87706,3.571821,0.922599,0.306764,3.2e-05,14.240447
Estonia,EST,2018,17.935074,13.06273,3.5033220000000003,0.986677,0.29776199999999997,3.4e-05,13.565103
Estonia,EST,2019,12.380189999999999,7.7757309999999995,3.315348,0.914391,0.295485,3.2e-05,9.329183
Estonia,EST,2020,9.343010000000001,5.335555,3.111814,0.809566,0.020121,2.8000000000000003e-05,7.027757000000001
Estonia,EST,2021,10.449021,6.221633,3.2267330000000003,0.914581,0.020121,2.8000000000000003e-05,7.864087
Finland,FIN,1990,56.914336999999996,22.131907,27.658059,5.152646,0.729179,0.11149300000000001,11.413581
Finland,FIN,1991,55.188759999999995,21.38824,26.808258000000002,5.38357,0.5688810000000001,0.10346199999999998,11.007253
Finland,FIN,1992,54.265058999999994,20.677522,26.654063,5.574694999999999,0.473455,0.10984200000000001,10.762348
Finland,FIN,1993,56.313366,23.400686,25.604295,5.821841,0.361323,0.156894,11.114614999999999
Finland,FIN,1994,61.732668999999994,27.593213000000002,26.406871999999996,6.2952580000000005,0.363592,0.06642999999999999,12.131825
Finland,FIN,1995,58.11551800000001,24.657018,25.591172,6.509337,0.377933,0.074597,11.37748
Finland,FIN,1996,64.033059,29.756940999999998,26.030928,6.7892149999999996,0.381418,0.06475800000000001,12.494943
Finland,FIN,1997,62.696172,28.497131,26.015385000000002,6.646342,0.449988,0.103224,12.197834
Finland,FIN,1998,59.351464,23.71752,26.571040000000004,7.591386999999999,0.44784700000000005,0.063936,11.516631
Finland,FIN,1999,58.866896999999994,23.035742000000003,26.72216,7.571016999999999,0.47864399999999996,0.05515,11.396186
Finland,FIN,2000,57.009923,21.985056,25.820298,7.715635000000001,0.504844,0.058478999999999996,11.013836999999999
Finland,FIN,2001,62.513736,26.124685,26.442807000000002,8.389880999999999,0.503631,0.052954999999999995,12.049675
Finland,FIN,2002,65.04097,28.3046,26.804665999999997,8.339674,0.48486599999999996,0.061502,12.506445
Finland,FIN,2003,72.654324,35.015387,26.923378999999997,9.230053999999999,0.466621,0.056022,13.937172
Finland,FIN,2004,68.939111,31.638443,26.911409000000003,8.868951,0.528846,0.055037,13.186160999999998
Finland,FIN,2005,57.047316,21.033607999999997,26.355566999999997,8.121729,0.542212,0.070422,10.874294
Finland,FIN,2006,68.37069,31.583569,26.451024,8.687111,0.5738979999999999,0.058224,12.982801
Finland,FIN,2007,66.759835,30.347012,26.644071000000004,8.117507000000002,0.605468,0.08091,12.623135000000001
Finland,FIN,2008,58.620999,23.673561,24.939107999999997,8.359042,0.6197739999999999,0.097135,11.032776
Finland,FIN,2009,55.905073,22.893732999999997,24.190767,7.498413,0.38528,0.074715,10.471438000000001
Finland,FIN,2010,64.08075799999999,29.140657,25.126744,8.272525,0.525706,0.096411,11.948074
Finland,FIN,2011,56.637170999999995,24.079079,23.761772,7.252456,0.557828,0.087792,10.511401
Finland,FIN,2012,51.145686,19.592491,23.668124,6.461504,0.497163,0.101813,9.447177
Finland,FIN,2013,51.703752,21.358095000000002,22.836903,6.063857,0.48177200000000003,0.079154,9.506337
Finland,FIN,2014,47.595831,19.324992,21.54024,5.392475,0.468797,0.08373,8.714887
Finland,FIN,2015,44.099095,16.840545000000002,21.280789000000002,4.7234370000000006,0.462146,0.108521,8.048072
Finland,FIN,2016,47.181861,18.658282999999997,22.862838,4.207125,0.553242,0.104111,8.585984
Finland,FIN,2017,44.577796,17.087034,22.126732,3.8862900000000002,0.603658,0.14658800000000002,8.093076
Finland,FIN,2018,45.796461,17.922401,22.100755,4.411671,0.601681,0.090786,8.303288
Finland,FIN,2019,42.381840999999994,15.255685999999999,21.581214000000003,4.310229,0.583481,0.06514500000000001,7.675732000000001
Finland,FIN,2020,37.595927,11.871713,20.139138,4.361261,0.569667,0.07633999999999999,6.799194
Finland,FIN,2021,37.602328,12.291231,19.825689999999998,4.26656,0.569667,0.07576000000000001,6.792338000000001
France,FRA,1971,493.42164299999996,141.98327700000002,307.762764,23.807945,14.184571,5.683086,9.680496
France,FRA,1972,513.987332,125.761917,339.873775,28.270571,14.528832000000001,5.552238,9.997738
France,FRA,1973,538.685198,120.367379,365.83298199999996,32.413357,14.786985000000001,5.284496,10.396503
France,FRA,1974,520.686041,120.780902,345.725288,33.735355,15.431381,5.013114,9.981798
France,FRA,1975,482.201449,109.659544,314.921152,38.917193,13.992676999999999,4.710883,9.193539999999999
France,FRA,1976,523.484235,123.76219499999999,340.9761,40.072922999999996,13.776647,4.89637,9.936065
France,FRA,1977,506.997659,122.908172,323.195679,42.532961,13.388309,4.972538,9.57947
France,FRA,1978,528.802814,119.504566,345.647138,45.877013,12.893157,4.880941,9.944517999999999
France,FRA,1979,532.1651009999999,125.38090700000001,341.243809,48.650337,13.138660999999999,3.7513870000000002,9.96027
France,FRA,1980,511.112137,126.425924,319.105977,49.606377,13.141853,2.8320060000000002,9.515466
France,FRA,1981,459.371877,111.133743,283.187351,50.539198999999996,12.626206,1.885377,8.504249
France,FRA,1982,440.436205,114.031548,265.283442,48.597325,11.583795,0.9400940000000001,8.10823
France,FRA,1990,393.42290299999996,80.233081,233.957341,59.116116000000005,10.794633000000001,4.304655,6.9739889999999995
France,FRA,1991,418.367114,85.819388,246.15814,66.833857,10.247398,4.405189,7.385745
France,FRA,1992,406.64833,77.786511,242.982164,67.847507,9.208047,4.403141000000001,7.151238
France,FRA,1993,388.080145,62.979498,239.87732400000002,68.075975,8.454319,4.201980000000001,6.8020119999999995
France,FRA,1994,381.908894,61.697731999999995,234.70775899999998,67.666057,8.626636999999999,4.462943,6.673221000000001
France,FRA,1995,386.26187799999997,62.839667000000006,236.85719100000003,68.821155,8.484753,4.344043,6.726916
France,FRA,1996,401.373092,65.205001,242.578672,75.976559,8.290355,4.513779,6.96548
France,FRA,1997,393.94516,61.184029,240.083975,75.237471,7.964671000000001,4.458723,6.811022
France,FRA,1998,413.634368,71.180306,247.42093500000001,77.063346,8.529548,4.376759,7.1217619999999995
France,FRA,1999,412.183132,66.275097,247.828575,80.854972,8.229142999999999,4.0696699999999995,7.063711
France,FRA,2000,406.828906,65.574517,239.492827,84.321034,8.392547,4.211911,6.9347270000000005
France,FRA,2001,411.613943,56.039931,249.737546,88.530828,8.480744,4.174089,6.974761
France,FRA,2002,407.790504,58.506080000000004,244.19844300000003,88.01254200000001,8.464964,3.9295379999999995,6.868307000000001
France,FRA,2003,412.534615,59.12546999999999,244.834575,91.651093,8.379289,3.891142,6.906858000000001
France,FRA,2004,413.779944,58.172906999999995,244.831604,93.223768,8.869264999999999,3.917479,6.883891
France,FRA,2005,416.165831,62.003628000000006,241.88123199999998,94.932763,8.905855,3.92014,6.877628
France,FRA,2006,406.462363,59.448733,236.75805899999997,92.326064,9.094903,4.218751,6.672161
France,FRA,2007,396.660526,61.345367,227.717663,89.25309200000001,9.251525,4.514828,6.467708
France,FRA,2008,390.777557,56.163627000000005,224.45137000000003,92.28045999999999,8.661311999999999,4.790286,6.331354
France,FRA,2009,371.04521800000003,45.185604999999995,219.27071899999999,90.711959,7.47417,4.506531,5.975608
France,FRA,2010,376.645427,49.085370000000005,215.705567,96.035487,7.675915,4.108102,6.031676999999999
France,FRA,2011,354.602482,41.969869,208.866801,87.791113,7.836089,3.877632,5.648761
France,FRA,2012,356.912578,46.66766,204.8763,90.60902800000001,7.291910000000001,3.307063,5.658864
France,FRA,2013,358.623337,49.416610999999996,203.431456,91.302161,7.099684,3.0506900000000003,5.662309
France,FRA,2014,327.107281,39.271215000000005,197.494522,76.368623,6.766749000000001,2.957698,5.144127
France,FRA,2015,331.579994,37.740819,199.148404,81.391098,6.408841000000001,2.8578759999999996,5.196383
France,FRA,2016,334.43978,35.794215,196.489679,89.032655,6.438147,2.868307,5.226494000000001
France,FRA,2017,337.45754900000003,39.789541,195.653951,89.137376,6.291276,2.8161490000000002,5.26093
France,FRA,2018,322.526821,34.96638,189.343208,84.769711,6.495119,2.905288,5.017701000000001
France,FRA,2019,316.386776,29.294359999999998,187.69812199999998,86.356429,6.588367,2.5048619999999997,4.912857
France,FRA,2020,280.031523,23.826985,164.451417,80.04096700000001,5.994268,2.130951,4.342917
France,FRA,2021,305.96371,28.877789,179.74598400000002,85.58048000000001,5.994268,2.14858,4.741312000000001
Georgia,GEO,1971,10.240582,1.22454,5.477543,3.1618180000000002,0.253133,0.123548,2.116989
Georgia,GEO,1972,10.781835000000001,1.245832,5.87221,3.2827800000000003,0.264385,0.116628,2.213748
Georgia,GEO,1973,11.246215,1.235221,6.191346,3.404701,0.278859,0.13608800000000001,2.293484
Georgia,GEO,1974,11.6844,1.212517,6.49678,3.5342260000000003,0.294603,0.146275,2.366922
Georgia,GEO,1975,12.290028999999999,1.23275,6.777430000000001,3.8057790000000002,0.313731,0.160339,2.472684
Georgia,GEO,1976,12.761573,1.253635,6.874159,4.144242,0.313211,0.176327,2.549697
Georgia,GEO,1977,13.194479999999999,1.25962,7.038239999999999,4.394285,0.314096,0.18824000000000002,2.617536
Georgia,GEO,1978,13.649334,1.2275559999999999,7.398197,4.51762,0.307689,0.198272,2.688437
Georgia,GEO,1979,13.760272,1.219358,7.372942,4.7690529999999995,0.29225100000000004,0.10666800000000001,2.691934
Georgia,GEO,1980,14.295221,1.2928979999999999,7.594835000000001,5.008691000000001,0.291127,0.10767,2.778013
Georgia,GEO,1981,14.034035999999999,1.124257,7.363506,5.1513599999999995,0.29228200000000004,0.102631,2.708284
Georgia,GEO,1982,14.298174,1.133723,7.3582350000000005,5.423996,0.28060300000000005,0.101616,2.7393560000000003
Georgia,GEO,1983,14.50329,1.1109950000000002,7.259415,5.747242,0.286947,0.098692,2.757571
Georgia,GEO,1984,14.633834,1.091394,7.010203,6.148556,0.287536,0.09614400000000001,2.761212
Georgia,GEO,1985,15.773307999999998,1.269239,7.22386,6.890605,0.28495,0.104654,2.95443
Georgia,GEO,1986,15.574411999999999,1.305236,7.23141,6.656232000000001,0.289958,0.09157699999999999,2.896125
Georgia,GEO,1987,15.727448,1.308837,6.372675,7.671717,0.290229,0.083991,2.9042169999999996
Georgia,GEO,1988,16.318206,1.32428,6.323196,8.196042,0.289968,0.18472,2.9940900000000004
Georgia,GEO,1989,16.195422,1.2588469999999998,6.236306,8.232935000000001,0.287208,0.180127,2.974103
Georgia,GEO,1990,15.947821,1.0606879999999999,6.018793,8.473564,0.275618,0.119157,2.957882
Georgia,GEO,1991,15.871695,0.9464299999999999,6.0354779999999995,8.519667,0.25927100000000003,0.11085,2.982221
Georgia,GEO,2001,3.7323190000000004,0.055014,1.67609,1.8594689999999998,0.134411,0.0073349999999999995,0.900552
Georgia,GEO,2002,3.3519550000000002,0.05496,1.601168,1.553536,0.138627,0.003664,0.825375
Georgia,GEO,2003,3.735201,0.11358399999999999,1.714752,1.766048,0.137153,0.003664,0.929657
Georgia,GEO,2004,4.275506,0.172208,1.549872,2.3816,0.16816199999999998,0.003664,1.071862
Georgia,GEO,2005,5.017588,0.179536,1.8649759999999997,2.7919680000000002,0.17744400000000002,0.003664,1.2666899999999999
Georgia,GEO,2006,6.096712,0.179536,2.0958080000000003,3.6420160000000004,0.175688,0.003664,1.549801
Georgia,GEO,2007,6.365351,0.381056,2.520832,3.286608,0.173191,0.003664,1.629438
Georgia,GEO,2012,8.254480000000001,1.179808,2.718688,3.770256,0.583059,0.00267,2.1697439999999997
Georgia,GEO,2013,8.012551,1.2054559999999999,2.6564,3.528432,0.6190100000000001,0.003252,2.11635
Georgia,GEO,2014,8.938684,1.1720030000000001,2.83112,4.310773999999999,0.620502,0.004286,2.368343
Georgia,GEO,2015,9.75618,1.110606,3.2181919999999997,4.750316000000001,0.6712560000000001,0.005809,2.587069
Georgia,GEO,2016,10.067680000000001,1.033248,3.8765120000000004,4.462752,0.690337,0.004832,2.669686
Georgia,GEO,2020,10.690586999999999,1.001849,3.3546400000000003,5.27262,1.056685,0.004794,2.838778
Georgia,GEO,2021,11.009796000000001,0.5272020000000001,3.3845589999999994,6.03902,1.056685,0.0023309999999999997,2.929711
Germany,DEU,1987,1032.442842,560.223918,345.534743,109.54666,15.796493,1.341029,13.221039999999999
Germany,DEU,1988,1029.02413,552.86096,351.260352,107.637328,16.05637,1.20912,13.112341
Germany,DEU,1989,1008.792342,546.77872,322.794736,121.908608,16.720374,0.589904,12.783045
Germany,DEU,1990,1051.979103,569.133933,330.47163900000004,122.29971699999999,15.297267999999999,3.8404580000000004,13.254082
Germany,DEU,1991,1013.8240949999999,504.058363,352.174663,130.161891,13.741151,3.619014,12.704246000000001
Germany,DEU,1992,965.541817,454.32453300000003,353.96090499999997,129.383593,14.444,3.539761,12.03842
Germany,DEU,1993,955.819934,430.79006100000004,360.998807,136.302146,14.531254,3.317362,11.86271
Germany,DEU,1994,939.4923140000001,418.19707,350.052061,142.16216799999998,15.340627,3.219887,11.615574
Germany,DEU,1995,938.613565,406.05983100000003,350.352795,152.984341,15.562397,3.0596229999999998,11.570215
Germany,DEU,1996,958.700377,400.62692799999996,360.03809900000005,169.970819,14.811078,3.212688,11.792007
Germany,DEU,1997,930.8700869999999,386.878583,352.402027,162.892045,15.274969,3.238729,11.430683
Germany,DEU,1998,922.812222,377.494523,351.19760299999996,165.392745,15.544564000000001,3.16761,11.319463
Germany,DEU,1999,895.3521210000001,360.06631200000004,340.727569,165.641747,15.771092000000001,3.1125,10.978242
Germany,DEU,2000,899.3518240000001,373.47313199999996,331.125243,166.433444,15.252877999999999,2.991838,11.027999000000001
Germany,DEU,2001,916.1444769999999,376.53319500000003,339.73298900000003,173.813082,13.504016,2.9688380000000003,11.239028
Germany,DEU,2002,899.4497650000001,375.799127,325.00172000000003,173.62311200000002,12.822649,2.9652130000000003,11.04386
Germany,DEU,2003,900.627666,379.53672400000005,320.45557,174.872568,13.507148,3.002408,11.071456
Germany,DEU,2004,886.6371619999999,375.990449,311.160949,173.357043,14.068338,2.927693,10.910219
Germany,DEU,2005,866.3027699999999,363.239675,304.818223,173.429605,13.049804,2.953296,10.667155000000001
Germany,DEU,2006,877.938802,369.596095,304.553748,178.395732,13.340260999999998,3.0686419999999996,10.815009
Germany,DEU,2007,851.2229679999999,379.38698700000003,270.76992,174.440529,14.449074,2.988342,10.485128999999999
Germany,DEU,2008,854.508174,356.22085400000003,292.852668,179.83396399999998,13.578516,2.944403,10.521235
Germany,DEU,2009,789.89998,317.904574,281.75120499999997,167.411633,12.559007000000001,2.5748759999999997,9.720576
